CUST_ID,SEX,AGE,EDUCATION,INVESTMENT,INCOME,ACTIVITY,CHURN,YRLY_AMT,AVG_DAILY_TX,YRLY_TX,AVG_TX_AMT,NEGTWEETS,STATE,EDUCATION_GROUP,TwitterID,CHURN_LABEL
1009527360,F,47,1,0,19962,2,0,8431.93,0.652055,238,35.4283,5,TX,High school graduate,000000000000000000,false
1009563620,F,21,1,0,19961,2,1,8746.398,0.663014,242,36.142197,8,MI,High school graduate,000000000000000000,true
1009540820,M,34,1,0,19960,2,0,8593.699,0.657534,240,35.8071,2,VT,High school graduate,000000000000000000,false
1009570940,M,62,1,0,19956,1,1,9809.25,0.69863,255,38.467697,3,ID,High school graduate,000000000000000000,true
1009547820,M,40,1,0,19954,2,0,8746.172,0.660274,241,36.2912,2,ND,High school graduate,000000000000000000,false
1009545320,M,46,4,0,19953,2,0,9049.809,0.663014,242,37.395905,2,WA,Associate degree,000000000000000000,false
1009571430,M,29,4,0,19945,1,0,9404.48,0.693151,253,37.171906,1,DC,Associate degree,000000000000000000,false
1009558430,M,74,1,0,19945,1,0,8516.211,0.663014,242,35.190903,3,WA,High school graduate,000000000000000000,false
1009545860,F,66,4,0,19935,2,0,9830.539,0.693151,253,38.855896,4,IN,Associate degree,000000000000000000,false
1009525870,M,46,4,0,19935,3,0,8641.102,0.663014,242,35.707,4,AR,Associate degree,000000000000000000,false
1009565680,F,37,4,0,19934,5,1,9971.52,0.70137,256,38.951202,4,MI,Associate degree,000000000000000000,true
1009521590,M,26,1,0,19931,2,0,9890.73,0.69589,254,38.939896,3,ND,High school graduate,000000000000000000,false
1009577620,M,51,1,0,19931,3,0,8807.648,0.663014,242,36.395203,4,SD,High school graduate,000000000000000000,false
1009562970,F,66,1,0,19928,1,0,8913.57,0.663014,242,36.8329,4,AZ,High school graduate,000000000000000000,false
1009532100,F,48,1,0,19928,2,0,8823.578,0.660274,241,36.612396,2,KY,High school graduate,000000000000000000,false
1009528220,F,53,1,0,19920,2,0,8642.488,0.652055,238,36.313004,3,MN,High school graduate,000000000000000000,false
1009564090,M,41,1,0,19918,0,1,8743.859,0.654795,239,36.585205,8,MD,High school graduate,000000000000000000,true
1009573510,M,39,1,0,19911,1,0,8690.52,0.663014,242,35.911194,4,SC,High school graduate,000000000000000000,false
1009576310,M,46,1,0,19910,2,0,9837.461,0.70137,256,38.427597,4,FL,High school graduate,000000000000000000,false
1009579410,F,38,1,0,19906,0,1,8685.871,0.663014,242,35.892,10,WA,High school graduate,000000000000000000,true
1009548550,F,31,4,0,19902,2,0,8956.219,0.663014,242,37.0092,2,ME,Associate degree,000000000000000000,false
1009560700,F,56,1,0,19901,2,0,8650.059,0.657534,240,36.0419,4,NE,High school graduate,000000000000000000,false
1009575120,M,50,1,0,19900,2,0,8488.879,0.665753,243,34.9337,3,MA,High school graduate,000000000000000000,false
1009530420,M,39,1,0,19899,2,0,9442.922,0.70137,256,36.8864,3,WV,High school graduate,000000000000000000,false
1009559320,M,39,1,0,19899,2,0,8604.309,0.657534,240,35.851303,2,IA,High school graduate,000000000000000000,false
1009541090,M,43,4,0,19893,3,0,9796.922,0.70411,257,38.1203,4,MA,Associate degree,000000000000000000,false
1009576520,M,43,1,0,19890,1,1,8401.109,0.663014,242,34.7153,10,ND,High school graduate,000000000000000000,true
1009526020,M,30,1,0,19889,2,1,9742.012,0.70411,257,37.906693,4,ND,High school graduate,000000000000000000,true
1009560270,M,42,4,0,19888,2,0,8611.441,0.657534,240,35.880997,3,SD,Associate degree,000000000000000000,false
1009580050,M,50,1,0,19888,1,0,8688.18,0.657534,240,36.2007,4,KY,High school graduate,000000000000000000,false
1009573730,F,27,1,0,19884,4,1,8781.961,0.657534,240,36.591507,9,ID,High school graduate,000000000000000000,true
1009571400,F,32,4,0,19880,2,1,9807.02,0.709589,259,37.8649,11,ND,Associate degree,000000000000000000,true
1009560900,F,67,1,0,19880,0,1,9751.039,0.687671,251,38.8488,2,PA,High school graduate,000000000000000000,true
1009567780,F,65,1,0,19877,5,1,8839.32,0.657534,240,36.830505,11,CA,High school graduate,000000000000000000,true
1009555580,M,33,1,0,19874,3,0,9451.398,0.693151,253,37.3573,2,OH,High school graduate,000000000000000000,false
1009558490,M,55,1,0,19871,2,1,9837.949,0.693151,253,38.885193,12,ID,High school graduate,000000000000000000,true
1009563230,F,38,4,0,19870,5,0,8883.262,0.663014,242,36.707703,3,MA,Associate degree,000000000000000000,false
1009565610,F,60,1,0,19868,3,0,9755.078,0.69863,255,38.255203,4,MA,High school graduate,000000000000000000,false
1009545130,M,67,1,0,19862,1,0,10215.102,0.706849,258,39.593506,4,LA,High school graduate,000000000000000000,false
1009567390,M,34,1,0,19860,3,0,8884.27,0.663014,242,36.7119,3,IN,High school graduate,000000000000000000,false
1009554040,F,38,1,0,19856,2,0,8489.738,0.652055,238,35.671204,2,NC,High school graduate,000000000000000000,false
1009556690,M,25,4,0,19854,5,1,8626.691,0.663014,242,35.647507,16,WA,Associate degree,000000000000000000,true
1009577850,M,28,4,0,19853,4,0,8493.898,0.660274,241,35.2444,2,AL,Associate degree,000000000000000000,false
1009527730,F,85,1,0,19850,0,0,8562.281,0.665753,243,35.235703,6,ME,High school graduate,000000000000000000,false
1009536130,M,37,4,0,19842,1,1,8882.828,0.665753,243,36.5549,8,WA,Associate degree,000000000000000000,true
1009558000,M,42,1,0,19840,0,1,8643.91,0.665753,243,35.5717,16,ID,High school graduate,000000000000000000,true
1009567130,M,61,1,0,19839,1,1,9604.422,0.69589,254,37.8127,11,PA,High school graduate,000000000000000000,true
1009551040,M,53,4,0,19834,2,0,8297.16,0.654795,239,34.7162,4,KS,Associate degree,000000000000000000,false
1009551920,F,51,1,0,19832,1,0,8653.75,0.660274,241,35.9077,1,RI,High school graduate,000000000000000000,false
1009573450,M,66,4,0,19830,2,0,9671.781,0.70137,256,37.780396,3,AZ,Associate degree,000000000000000000,false
1009550580,F,59,1,0,19830,1,0,8525.25,0.660274,241,35.374496,2,ND,High school graduate,000000000000000000,false
1009523760,M,36,1,0,19828,5,0,9839.488,0.70137,256,38.4355,4,NM,High school graduate,000000000000000000,false
1009550650,M,49,1,0,19826,1,1,8913.82,0.665753,243,36.682404,13,ND,High school graduate,000000000000000000,true
1009532900,M,76,4,0,19821,2,0,10004.102,0.70411,257,38.926407,3,NE,Associate degree,000000000000000000,false
1009538730,F,57,1,0,19820,0,1,8459.551,0.649315,237,35.694305,8,WA,High school graduate,000000000000000000,true
1009539470,F,60,1,0,19819,5,0,8550.898,0.668493,244,35.044693,3,LA,High school graduate,000000000000000000,false
1009566820,F,38,1,0,19818,2,0,9658.641,0.693151,253,38.176407,1,MN,High school graduate,000000000000000000,false
1009540390,M,55,1,0,19816,3,0,8557.82,0.663014,242,35.3629,3,IL,High school graduate,000000000000000000,false
1009564600,M,47,4,0,19815,5,0,9819.77,0.693151,253,38.813293,3,MD,Associate degree,000000000000000000,false
1009539320,M,59,1,0,19814,4,0,8585.852,0.660274,241,35.6259,2,OR,High school graduate,000000000000000000,false
1009546240,F,38,1,0,19813,4,0,9594.09,0.70137,256,37.4769,3,AL,High school graduate,000000000000000000,false
1009570110,F,22,4,0,19812,3,1,10229.5,0.69863,255,40.1158,14,CA,Associate degree,000000000000000000,true
1009531790,F,23,1,0,19806,0,1,9000.531,0.673973,246,36.587494,9,MD,High school graduate,000000000000000000,true
1009547090,M,29,1,0,19804,1,1,9665.129,0.70137,256,37.754395,12,ID,High school graduate,000000000000000000,true
1009531170,F,45,1,0,19800,4,0,8629.27,0.657534,240,35.955307,3,FL,High school graduate,000000000000000000,false
1009539890,M,54,1,0,19798,1,1,8330.352,0.657534,240,34.709793,8,ND,High school graduate,000000000000000000,true
1009580170,F,26,1,0,19794,3,0,8649.398,0.663014,242,35.741302,2,DC,High school graduate,000000000000000000,false
1009574770,F,72,1,0,19788,1,0,9653.82,0.70411,257,37.563507,3,CT,High school graduate,000000000000000000,false
1009558800,M,46,1,0,19786,4,0,8751.27,0.660274,241,36.3123,2,RI,High school graduate,000000000000000000,false
1009542420,F,54,1,0,19785,2,0,9812.25,0.70411,257,38.179993,3,SC,High school graduate,000000000000000000,false
1009571930,F,25,1,0,19782,2,1,8510.32,0.657534,240,35.4597,14,ND,High school graduate,000000000000000000,true
1009565860,F,27,1,0,19777,1,1,8519.93,0.660274,241,35.3524,7,ND,High school graduate,000000000000000000,true
1009570320,F,42,4,0,19776,1,1,8920.34,0.668493,244,36.558807,14,WA,Associate degree,000000000000000000,true
1009558660,M,52,4,0,19774,1,0,8711.141,0.663014,242,35.9964,3,CT,Associate degree,000000000000000000,false
1009539490,M,32,4,0,19771,0,0,8638.949,0.657534,240,35.995605,3,DC,Associate degree,000000000000000000,false
1009575730,M,58,1,0,19767,1,0,8424.379,0.660274,241,34.955902,3,FL,High school graduate,000000000000000000,false
1009563420,F,29,4,0,19763,4,1,8839.23,0.665753,243,36.375397,6,MI,Associate degree,000000000000000000,true
1009529340,F,30,4,0,19762,2,1,8648.738,0.663014,242,35.7386,11,MI,Associate degree,000000000000000000,true
1009548180,F,20,1,0,19761,1,1,8634.012,0.660274,241,35.825806,7,ID,High school graduate,000000000000000000,true
1009531450,F,33,4,0,19761,2,0,8371.609,0.657534,240,34.8817,4,WA,Associate degree,000000000000000000,false
1009573880,F,59,1,0,19757,5,0,8762.289,0.668493,244,35.910995,5,PA,High school graduate,000000000000000000,false
1009524480,M,28,1,0,19756,1,1,8670.5,0.660274,241,35.977203,8,MD,High school graduate,000000000000000000,true
1009542940,F,37,1,0,19752,2,0,9400.078,0.69863,255,36.8631,3,TX,High school graduate,000000000000000000,false
1009560540,F,53,1,0,19751,3,0,8400.602,0.660274,241,34.8573,3,CA,High school graduate,000000000000000000,false
1009530290,M,46,4,0,19748,3,0,8874.539,0.663014,242,36.671707,3,KS,Associate degree,000000000000000000,false
1009547500,F,69,1,0,19744,3,0,8758.48,0.665753,243,36.043106,4,KS,High school graduate,000000000000000000,false
1009561900,M,38,1,0,19744,4,0,9586.648,0.70137,256,37.447906,2,ME,High school graduate,000000000000000000,false
1009538680,M,24,1,0,19744,0,0,9472.93,0.70137,256,37.0036,2,NH,High school graduate,000000000000000000,false
1009557970,M,34,1,0,19741,0,1,9568.23,0.69863,255,37.522507,9,OR,High school graduate,000000000000000000,true
1009525960,M,59,1,0,19740,2,0,9722.371,0.69863,255,38.126907,2,AR,High school graduate,000000000000000000,false
1009550800,F,58,1,0,19739,2,0,8640.691,0.660274,241,35.8535,5,WA,High school graduate,000000000000000000,false
1009529460,F,41,4,0,19736,4,0,8515.031,0.654795,239,35.6277,3,MS,Associate degree,000000000000000000,false
1009549950,M,69,1,0,19726,4,0,8515.879,0.663014,242,35.189606,1,CA,High school graduate,000000000000000000,false
1009566050,F,55,4,0,19723,5,0,9762.211,0.69589,254,38.4339,2,NM,Associate degree,000000000000000000,false
1009557920,F,32,4,0,19719,1,0,8699.648,0.652055,238,36.5531,3,NE,Associate degree,000000000000000000,false
1009533800,M,68,4,0,19718,4,0,8711.141,0.660274,241,36.145798,3,GA,Associate degree,000000000000000000,false
1009556010,F,42,1,0,19708,3,0,8406.922,0.660274,241,34.8835,3,NC,High school graduate,000000000000000000,false
1009579310,F,57,1,0,19707,1,0,8633.84,0.660274,241,35.825104,2,DC,High school graduate,000000000000000000,false
1009565050,F,34,1,0,19707,3,0,9981.988,0.70411,257,38.840393,4,NV,High school graduate,000000000000000000,false
1009538070,M,32,1,0,19706,1,1,9910.641,0.70411,257,38.562805,8,OR,High school graduate,000000000000000000,true
1009553050,M,42,4,0,19705,2,0,10062.398,0.69589,254,39.615906,3,MT,Associate degree,000000000000000000,false
1009535310,M,35,1,0,19704,2,0,8741.148,0.657534,240,36.421494,4,NE,High school graduate,000000000000000000,false
1009570750,F,56,1,0,19702,1,0,8754.68,0.668493,244,35.879807,1,AR,High school graduate,000000000000000000,false
1009550080,F,73,1,0,19699,2,0,8428.648,0.657534,240,35.1194,3,NV,High school graduate,000000000000000000,false
1009542900,F,27,4,0,19698,1,1,8612.262,0.671233,245,35.1521,9,ND,Associate degree,000000000000000000,true
1009523390,F,23,1,0,19693,0,1,9978.121,0.69863,255,39.129898,17,CA,High school graduate,000000000000000000,true
1009571790,F,59,4,0,19682,3,0,8484.488,0.652055,238,35.649094,2,NE,Associate degree,000000000000000000,false
1009524620,M,47,1,0,19677,4,0,8611.43,0.660274,241,35.7321,3,OH,High school graduate,000000000000000000,false
1009535940,F,36,1,0,19674,2,0,8490.43,0.673973,246,34.5139,4,WI,High school graduate,000000000000000000,false
1009520660,F,73,1,0,19673,1,1,8582.102,0.671233,245,35.029007,6,OR,High school graduate,000000000000000000,true
1009533350,F,68,1,0,19670,5,0,9958.969,0.69863,255,39.054794,2,MO,High school graduate,000000000000000000,false
1009548170,M,33,1,0,19669,1,1,9762.531,0.70411,257,37.986496,9,CA,High school graduate,000000000000000000,true
1009556030,M,41,4,0,19669,5,0,9962.551,0.70411,257,38.7648,4,MO,Associate degree,000000000000000000,false
1009522510,M,61,1,0,19669,3,0,8450.629,0.663014,242,34.92,3,OK,High school graduate,000000000000000000,false
1009553120,F,35,1,0,19667,2,0,9880.719,0.69589,254,38.900497,3,KS,High school graduate,000000000000000000,false
1009575480,F,63,4,0,19665,0,0,9600.711,0.70137,256,37.502808,3,VA,Associate degree,000000000000000000,false
1009563850,M,70,4,0,19661,2,0,9923.602,0.69589,254,39.069305,4,RI,Associate degree,000000000000000000,false
1009538330,F,27,1,0,19661,0,1,8580.68,0.663014,242,35.457397,11,ND,High school graduate,000000000000000000,true
1009547710,F,30,4,0,19661,1,1,8619.32,0.657534,240,35.913803,2,CA,Associate degree,000000000000000000,true
1009564990,F,24,1,0,19656,1,1,8656.262,0.657534,240,36.067703,13,ND,High school graduate,000000000000000000,true
1009541550,M,67,1,0,19653,2,1,8248.949,0.657534,240,34.370605,14,CA,High school graduate,000000000000000000,true
1009570170,M,62,1,0,19651,5,0,8522.012,0.665753,243,35.070007,3,MA,High school graduate,000000000000000000,false
1009544510,M,42,1,0,19644,2,0,8475.25,0.657534,240,35.313507,2,MT,High school graduate,000000000000000000,false
1009543630,F,63,4,0,19644,1,0,8838.75,0.663014,242,36.523804,3,DE,Associate degree,000000000000000000,false
1009564160,F,54,1,0,19642,3,0,8371.211,0.652055,238,35.173203,2,OR,High school graduate,000000000000000000,false
1009580340,F,26,1,0,19635,2,1,8901.07,0.663014,242,36.781296,3,MI,High school graduate,000000000000000000,true
1009520860,M,70,1,0,19633,1,0,8692.199,0.668493,244,35.623795,4,DE,High school graduate,000000000000000000,false
1009551600,M,54,1,0,19627,5,0,8448.57,0.652055,238,35.4982,3,RI,High school graduate,000000000000000000,false
1009571080,M,55,1,0,19624,2,0,9577.449,0.69589,254,37.706497,2,AR,High school graduate,000000000000000000,false
1009527450,F,38,1,0,19621,5,0,8426.289,0.660274,241,34.963898,3,NM,High school graduate,000000000000000000,false
1009531720,M,33,4,0,19620,1,1,8509.609,0.654795,239,35.605103,12,ID,Associate degree,000000000000000000,true
1009566960,F,49,1,0,19616,2,0,8415.109,0.660274,241,34.917496,2,CT,High school graduate,000000000000000000,false
1009542780,F,35,4,0,19616,3,0,9625.641,0.693151,253,38.046005,4,CA,Associate degree,000000000000000000,false
1009565030,M,28,1,0,19615,0,1,9641.859,0.690411,252,38.2614,10,WA,High school graduate,000000000000000000,true
1009547580,M,52,1,0,19613,3,0,8514.691,0.660274,241,35.330704,4,KS,High school graduate,000000000000000000,false
1009558730,M,56,1,0,19606,2,0,8803.539,0.660274,241,36.529205,4,WY,High school graduate,000000000000000000,false
1009545500,F,43,4,0,19605,0,1,8595.352,0.657534,240,35.813995,11,CA,Associate degree,000000000000000000,true
1009573660,M,43,1,0,19604,1,0,9716.391,0.690411,252,38.5571,3,WY,High school graduate,000000000000000000,false
1009563750,F,66,4,0,19604,1,0,9557.25,0.69589,254,37.627,3,AZ,Associate degree,000000000000000000,false
1009530330,F,75,1,0,19602,2,0,8232.82,0.654795,239,34.4469,2,GA,High school graduate,000000000000000000,false
1009545150,F,32,1,0,19601,2,0,8719.238,0.652055,238,36.635498,4,IN,High school graduate,000000000000000000,false
1009562590,F,58,1,0,19597,2,0,8675.77,0.671233,245,35.4113,2,VT,High school graduate,000000000000000000,false
1009544070,M,36,4,0,19594,2,0,8749.02,0.663014,242,36.153,5,RI,Associate degree,000000000000000000,false
1009543960,M,23,4,0,19593,3,0,8664.961,0.660274,241,35.954193,3,PA,Associate degree,000000000000000000,false
1009528580,F,54,1,0,19591,1,1,8568.23,0.660274,241,35.552795,12,WA,High school graduate,000000000000000000,true
1009548620,M,77,1,0,19589,2,0,8853.02,0.668493,244,36.282898,3,KS,High school graduate,000000000000000000,false
1009579890,F,61,4,0,19583,1,0,8668.988,0.660274,241,35.9709,3,AL,Associate degree,000000000000000000,false
1009523480,M,55,1,0,19582,0,0,9419.469,0.69863,255,36.939102,4,NM,High school graduate,000000000000000000,false
1009577100,M,53,4,0,19582,1,0,8546.078,0.665753,243,35.169098,2,NY,Associate degree,000000000000000000,false
1009559080,M,29,1,0,19578,2,0,8594.129,0.660274,241,35.660294,1,VT,High school graduate,000000000000000000,false
1009526450,F,60,1,0,19576,1,1,9998.191,0.69589,254,39.363007,13,PA,High school graduate,000000000000000000,true
1009539860,F,83,1,0,19569,2,0,8392.59,0.668493,244,34.395905,3,NH,High school graduate,000000000000000000,false
1009576810,F,62,4,0,19568,2,0,8343.289,0.660274,241,34.619507,2,IA,Associate degree,000000000000000000,false
1009552070,M,40,1,0,19566,1,1,8786.281,0.657534,240,36.609497,11,MI,High school graduate,000000000000000000,true
1009528740,F,51,1,0,19566,3,0,8629.309,0.660274,241,35.806305,2,ID,High school graduate,000000000000000000,false
1009533770,M,81,1,0,19558,5,0,8464.68,0.660274,241,35.1232,3,AK,High school graduate,000000000000000000,false
1009571810,F,79,1,0,19558,3,1,8710.559,0.657534,240,36.294006,12,ND,High school graduate,000000000000000000,true
1009579780,F,39,4,0,19557,0,1,8544.941,0.660274,241,35.456207,9,MD,Associate degree,000000000000000000,true
1009574780,F,20,1,0,19556,1,1,8643.191,0.654795,239,36.164,6,PA,High school graduate,000000000000000000,true
1009558910,F,21,4,0,19555,2,1,8679.43,0.665753,243,35.717804,8,WA,Associate degree,000000000000000000,true
1009557310,F,69,4,0,19555,4,1,8668.578,0.660274,241,35.969193,14,OR,Associate degree,000000000000000000,true
1009529990,M,46,1,0,19553,1,0,8724.641,0.668493,244,35.7567,2,AR,High school graduate,000000000000000000,false
1009540170,F,72,1,0,19549,4,0,8606.898,0.668493,244,35.2742,2,TX,High school graduate,000000000000000000,false
1009524160,F,35,1,0,19548,4,0,10040.301,0.69863,255,39.373596,5,NE,High school graduate,000000000000000000,false
1009570020,M,45,1,0,19544,5,0,9546.691,0.69863,255,37.438004,3,IA,High school graduate,000000000000000000,false
1009561480,F,42,1,0,19536,3,0,8485.699,0.663014,242,35.064896,1,WA,High school graduate,000000000000000000,false
1009550410,M,68,4,0,19536,2,1,9925.141,0.69589,254,39.075394,15,ND,Associate degree,000000000000000000,true
1009551420,M,51,1,0,19535,1,0,9485.391,0.69589,254,37.3441,4,PA,High school graduate,000000000000000000,false
1009548200,F,86,1,0,19527,0,0,8646.891,0.660274,241,35.879196,3,OR,High school graduate,000000000000000000,false
1009580230,M,59,1,0,19526,2,0,8527.41,0.654795,239,35.679504,4,DC,High school graduate,000000000000000000,false
1009578270,F,34,1,0,19524,1,1,9726.078,0.69589,254,38.291702,12,OR,High school graduate,000000000000000000,true
1009525200,F,70,1,0,19510,2,0,8534.871,0.660274,241,35.4144,5,CO,High school graduate,000000000000000000,false
1009538260,F,61,1,0,19510,4,0,8997.57,0.663014,242,37.179993,4,WA,High school graduate,000000000000000000,false
1009558100,F,33,1,0,19509,1,1,9346.48,0.690411,252,37.089203,15,MI,High school graduate,000000000000000000,true
1009556710,F,58,1,0,19507,1,0,8680.09,0.654795,239,36.318405,3,KS,High school graduate,000000000000000000,false
1009569810,M,73,1,0,19507,1,0,8668.871,0.663014,242,35.821793,6,KY,High school graduate,000000000000000000,false
1009545760,M,86,4,0,19504,3,0,8538.672,0.657534,240,35.577805,3,VA,Associate degree,000000000000000000,false
1009570760,M,86,1,0,19503,2,0,8356.488,0.663014,242,34.5309,2,VT,High school graduate,000000000000000000,false
1009536550,M,64,1,0,19502,2,0,9098.039,0.687671,251,36.247192,6,MN,High school graduate,000000000000000000,false
1009523920,F,30,1,0,19498,0,1,8325.73,0.654795,239,34.835693,13,MI,High school graduate,000000000000000000,true
1009539940,F,42,4,0,19498,4,0,8308.309,0.663014,242,34.331894,2,VA,Associate degree,000000000000000000,false
1009556960,F,62,4,0,19497,2,0,9700.238,0.70137,256,37.8916,3,MD,Associate degree,000000000000000000,false
1009545660,M,45,4,0,19494,2,0,8543.59,0.654795,239,35.747192,4,SD,Associate degree,000000000000000000,false
1009540900,M,38,1,0,19493,4,0,9688.23,0.69863,255,37.993103,4,AR,High school graduate,000000000000000000,false
1009539220,M,80,1,0,19487,0,0,9743.891,0.69863,255,38.211304,3,CT,High school graduate,000000000000000000,false
1009538110,M,50,1,0,19483,1,0,8770.281,0.663014,242,36.2408,4,FL,High school graduate,000000000000000000,false
1009566150,F,34,1,0,19483,0,1,9914.289,0.69863,255,38.879593,10,CA,High school graduate,000000000000000000,true
1009565290,F,51,4,0,19482,3,0,10073.5,0.69589,254,39.659393,1,VA,Associate degree,000000000000000000,false
1009572630,M,54,1,0,19480,2,0,9543.629,0.70411,257,37.134796,4,CO,High school graduate,000000000000000000,false
1009534580,F,65,1,0,19478,4,0,9378.199,0.693151,253,37.067993,3,CT,High school graduate,000000000000000000,false
1009530900,M,69,4,0,19477,2,1,8615.82,0.657534,240,35.8992,11,MD,Associate degree,000000000000000000,true
1009571020,M,24,1,0,19469,2,0,8465.012,0.665753,243,34.835403,2,NV,High school graduate,000000000000000000,false
1009578610,F,38,1,0,19465,0,1,8645.789,0.663014,242,35.726395,7,MD,High school graduate,000000000000000000,true
1009543950,M,37,1,0,19465,1,1,9613.969,0.69589,254,37.850296,9,MD,High school graduate,000000000000000000,true
1009526460,F,53,1,0,19463,4,0,8404.969,0.657534,240,35.020706,3,WV,High school graduate,000000000000000000,false
1009537410,F,40,1,0,19462,1,0,9617.23,0.69863,255,37.7146,3,VA,High school graduate,000000000000000000,false
1009554690,F,80,4,0,19462,1,0,8667.762,0.660274,241,35.965805,4,OH,Associate degree,000000000000000000,false
1009522420,F,61,1,0,19457,2,0,8749.59,0.665753,243,36.0065,5,VT,High school graduate,000000000000000000,false
1009566120,M,72,1,0,19455,0,0,8419.398,0.654795,239,35.2276,2,WV,High school graduate,000000000000000000,false
1009525380,M,38,1,0,19454,4,0,8572.102,0.657534,240,35.717102,4,NV,High school graduate,000000000000000000,false
1009537050,F,29,1,0,19452,3,0,9635.809,0.70137,256,37.639893,3,NY,High school graduate,000000000000000000,false
1009547680,M,37,4,0,19451,0,1,9555.281,0.70411,257,37.1801,6,CA,Associate degree,000000000000000000,true
1009539230,M,69,1,0,19451,3,1,9819.18,0.706849,258,38.058807,8,ID,High school graduate,000000000000000000,true
1009578200,M,50,1,0,19448,2,0,8673.801,0.660274,241,35.990906,5,ND,High school graduate,000000000000000000,false
1009541140,M,61,1,0,19446,4,0,8480.488,0.663014,242,35.043396,4,OH,High school graduate,000000000000000000,false
1009559750,F,35,1,0,19443,2,0,8699.43,0.668493,244,35.653397,3,SC,High school graduate,000000000000000000,false
1009564130,F,39,1,0,19441,2,0,9857.66,0.693151,253,38.963104,1,MN,High school graduate,000000000000000000,false
1009532740,F,77,4,0,19439,5,0,8759.578,0.671233,245,35.753403,5,VA,Associate degree,000000000000000000,false
1009531960,M,87,4,0,19435,4,0,8465.301,0.665753,243,34.836594,2,VT,Associate degree,000000000000000000,false
1009572360,M,57,4,0,19425,2,0,8625.141,0.660274,241,35.789,1,OH,Associate degree,000000000000000000,false
1009571030,M,62,1,0,19423,2,0,9607.871,0.70137,256,37.5307,4,ID,High school graduate,000000000000000000,false
1009522410,F,90,1,0,19422,1,0,8617.48,0.660274,241,35.757202,3,VA,High school graduate,000000000000000000,false
1009554460,F,56,1,0,19421,2,1,8626.309,0.654795,239,36.0934,13,MD,High school graduate,000000000000000000,true
1009530000,M,42,1,0,19420,5,0,9605.32,0.693151,253,37.9657,4,CA,High school graduate,000000000000000000,false
1009535670,F,58,1,0,19418,5,0,8353.75,0.657534,240,34.807297,4,MS,High school graduate,000000000000000000,false
1009525450,F,34,1,0,19416,5,0,9740.531,0.706849,258,37.753998,4,WA,High school graduate,000000000000000000,false
1009544520,F,49,1,0,19415,1,1,9421.898,0.693151,253,37.240707,16,CA,High school graduate,000000000000000000,true
1009553490,M,65,1,0,19414,1,0,9730.52,0.70411,257,37.862,3,CA,High school graduate,000000000000000000,false
1009547490,F,44,4,0,19413,1,0,8376.512,0.660274,241,34.757294,4,CT,Associate degree,000000000000000000,false
1009571740,F,58,4,0,19411,0,1,8815.121,0.665753,243,36.2762,13,MD,Associate degree,000000000000000000,true
1009552110,F,45,1,0,19402,4,0,8616.691,0.665753,243,35.459595,3,IL,High school graduate,000000000000000000,false
1009529760,M,45,1,0,19401,1,0,8507.719,0.660274,241,35.301697,2,FL,High school graduate,000000000000000000,false
1009565390,F,35,1,0,19400,3,0,9948.078,0.70137,256,38.859695,4,NM,High school graduate,000000000000000000,false
1009567830,M,47,1,0,19391,3,0,8578.801,0.657534,240,35.744995,3,NM,High school graduate,000000000000000000,false
1009550070,M,34,4,0,19388,0,1,9465.16,0.69589,254,37.264404,9,WA,Associate degree,000000000000000000,true
1009573570,F,65,1,0,19387,2,0,8461.922,0.665753,243,34.822693,3,ME,High school graduate,000000000000000000,false
1009536850,M,35,1,0,19383,2,0,8539.078,0.657534,240,35.5795,3,NV,High school graduate,000000000000000000,false
1009556380,F,64,1,0,19380,1,0,8195.871,0.660274,241,34.007797,2,ID,High school graduate,000000000000000000,false
1009536890,M,78,1,0,19378,5,0,9541.422,0.69863,255,37.417297,3,NH,High school graduate,000000000000000000,false
1009549200,F,46,4,0,19368,1,1,9452.789,0.69589,254,37.2157,11,MD,Associate degree,000000000000000000,true
1009528950,F,30,1,0,19367,4,0,8331.109,0.657534,240,34.712997,4,CA,High school graduate,000000000000000000,false
1009549530,M,31,1,0,19367,1,1,8453.809,0.665753,243,34.789307,11,MI,High school graduate,000000000000000000,true
1009567590,M,57,1,0,19367,2,0,9777.539,0.70137,256,38.193497,3,CO,High school graduate,000000000000000000,false
1009558080,M,34,4,0,19367,2,0,8370.68,0.665753,243,34.447296,3,CO,Associate degree,000000000000000000,false
1009536390,M,44,4,0,19365,4,0,9942.852,0.709589,259,38.389404,4,PA,Associate degree,000000000000000000,false
1009521290,M,71,1,0,19360,1,0,9721.898,0.69589,254,38.275208,2,IA,High school graduate,000000000000000000,false
1009529980,M,33,1,0,19359,1,0,8274.078,0.657534,240,34.475296,3,MD,High school graduate,000000000000000000,false
1009538990,F,29,4,0,19358,2,0,8684.898,0.665753,243,35.740295,2,NM,Associate degree,000000000000000000,false
1009573260,F,29,1,0,19356,1,1,8682.699,0.663014,242,35.878906,12,CA,High school graduate,000000000000000000,true
1009572480,F,46,1,0,19348,2,0,8528.602,0.649315,237,35.985703,3,OR,High school graduate,000000000000000000,false
1009575680,F,34,4,0,19344,5,0,8691.039,0.665753,243,35.765594,4,VA,Associate degree,000000000000000000,false
1009576420,M,69,4,0,19338,0,0,8379.898,0.665753,243,34.4852,3,CT,Associate degree,000000000000000000,false
1009572460,M,34,1,0,19337,1,1,8176.129,0.665753,243,33.646606,5,MD,High school graduate,000000000000000000,true
